"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"Kardboard Kings","0","0","14","0","0.89","0.89","0.06","0.08","-33.3","0.33","0.18","38","0.37","2022-03-25","1298480"
"Magna Fortuna","0","0","10","0","1.59","1.59","0.16","0.25","-56.3","2.77","3.52","15","0.70","2022-03-23","1122730"
"Monster Energy Supercross - The Official Videogame 5","0","0","10","0","1.92","1.92","0.19","0.36","-89.5","0.83","0.41","19","0.83","2022-03-22","1610460"
"100 hidden cats","0","0","5","0","0.44","0.44","0.09","0.06","33.3","0.03","0.03","116","0.23","2022-03-20","1587560"
"Lust Theory","0","0","7","0","0.45","0.45","0.06","0.05","16.7","0.05","0.06","326","0.21","2022-03-19","1607130"
"Airborne Kingdom","0","0","12","0","0.65","0.65","0.05","0.05","0.0","0.40","0.49","83","0.26","2022-03-19","982290"
"Fly Corp","0","0","10","0","0.44","0.44","0.04","0.09","-125.0","0.33","0.27","53","0.17","2022-03-18","1372530"
"Miners Mettle","0","0","13","0","3.18","3.18","0.24","N/A","0.0","0.00","0.48","22","1.46","2022-03-18","1058800"
"Persona 4 Arena Ultimax","0","0","8","0","0.87","0.87","0.11","0.13","-18.2","2.13","0.43","158","0.38","2022-03-17","1602010"
"Discolored","0","0","9","0","0.58","0.58","0.06","0.18","-200.0","4.35","0.47","36","0.26","2022-03-16","933860"
"Know by heart...","0","0","7","0","0.43","0.43","0.06","0.05","16.7","0.35","0.15","39","0.21","2022-03-15","685670"
"The Curse Of Mantras","0","0","10","0","0.83","0.83","0.08","N/A","0.0","0.10","0.00","33","0.35","2022-03-15","618000"
"Beholder 3","0","0","6","0","0.55","0.55","0.09","0.08","11.1","0.07","0.18","73","0.23","2022-03-14","1570070"
"Yu-Gi-Oh!  Master Duel","0","0","6","0","0.29","0.29","0.05","0.05","0.0","0.06","0.06","4340","0.13","2022-03-14","1449850"
"Dark Deception: Monsters & Mortals","0","0","8","0","0.61","0.61","0.08","0.19","-137.5","0.51","0.31","90","0.28","2022-03-13","1266690"
"Beacon","0","0","12","0","1.60","1.60","0.13","0.16","-23.1","0.65","1.12","22","0.68","2022-03-12","856610"
"Eternal Edge","0","0","5","0","0.33","0.33","0.07","0.32","-357.1","0.28","0.31","48","0.18","2022-03-10","896440"
"Mainframe Defenders","0","0","5","0","0.32","0.32","0.06","0.06","0.0","0.37","0.11","85","0.16","2022-03-08","1184810"
"Mutropolis","0","0","8","0","0.55","0.55","0.07","0.11","-57.1","6.14","0.54","29","0.24","2022-03-07","1037120"
"Timerunner","0","0","6","0","0.43","0.43","0.07","0.12","-71.4","0.36","0.11","39","0.18","2022-03-06","1108750"
"Somewhere in the Shadow","0","0","5","0","0.46","0.46","0.09","6.66","-7,300.0","0.62","0.25","29","0.23","2022-03-05","1577320"
"Hot & Steamy Knights","0","0","5","0","0.77","0.77","0.15","0.32","-113.3","0.25","1.03","38","0.39","2022-03-05","1096730"
"Succubus Research Diary","0","0","5","0","0.63","0.63","0.13","0.27","-107.7","2.23","0.27","48","0.34","2022-03-05","1495000"
"Devil Spire","0","0","13","0","0.79","0.79","0.06","N/A","0.0","0.00","0.54","28","0.37","2022-03-04","1861290"
"OnlyFuck 2: Scarlett","0","0","5","0","0.51","0.51","0.10","0.25","-150.0","0.31","1.07","43","0.26","2022-03-04","1731240"
"Risk of Rain 2","0","0","6","0","0.51","0.51","0.09","0.09","0.0","0.05","0.05","3395","0.23","2022-03-04","632360"
"Zombie Rollerz: Pinball Heroes","0","0","10","0","0.72","0.72","0.07","0.11","-57.1","1.03","0.64","29","0.30","2022-03-03","915230"
"The Innsmouth Case","0","0","6","0","0.39","0.39","0.07","0.06","14.3","1.49","0.17","45","0.18","2022-03-02","1231950"
"Urban Tale","0","0","6","0","0.41","0.41","0.07","0.07","0.0","1.72","1.02","27","0.18","2022-03-02","1000770"
"NEEDY GIRL OVERDOSE","0","0","15","0","1.15","1.15","0.08","0.07","12.5","0.25","0.07","764","0.56","2022-03-02","1451940"
"Chevalier Historie","0","0","14","0","0.85","0.85","0.06","0.11","-83.3","0.83","0.68","38","0.37","2022-03-02","1413960"
"From Paris with Love: Passion with view","0","0","5","0","0.41","0.41","0.08","0.31","-287.5","2.57","0.05","40","0.21","2022-03-01","1736840"
"大富翁少女","0","0","7","0","0.73","0.73","0.10","0.17","-70.0","0.23","0.52","26","0.35","2022-03-01","1802860"
"Psych","0","0","5","0","1.31","1.31","0.26","0.34","-30.8","0.41","0.76","15","0.68","2022-03-01","1404660"
"Speed Limit","0","0","5","0","0.48","0.48","0.10","0.07","30.0","0.39","0.81","28","0.26","2022-03-01","1058280"
"BABYLON'S FALL","0","0","8","0","0.72","0.72","0.09","0.29","-222.2","0.28","0.41","46","0.31","2022-03-01","889750"
"A YEAR OF SPRINGS","0","0","7","0","0.89","0.89","0.13","0.15","-15.4","0.69","0.16","49","0.45","2022-02-27","1688580"
"Hextech Mayhem: A League of Legends Story™","0","0","9","0","0.69","0.69","0.08","0.08","0.0","0.06","0.08","94","0.35","2022-02-26","1651960"
"完美的一天 / A Perfect Day","0","0","8","0","0.67","0.67","0.08","N/A","0.0","0.65","0.59","50","0.28","2022-02-25","843810"
"Martha Is Dead","0","0","9","0","0.79","0.79","0.09","0.08","11.1","0.06","0.22","79","0.39","2022-02-25","515960"
"H-Isekai Loves","0","0","10","0","0.49","0.49","0.05","0.05","0.0","0.15","0.07","110","0.22","2022-02-25","1660280"
"GRID Legends","0","0","15","0","1.38","1.38","0.09","0.10","-11.1","2.00","1.06","48","0.63","2022-02-25","1307710"
"SUCCUBUS","0","0","15","0","1.12","1.12","0.07","0.08","-14.3","0.22","0.21","119","0.49","2022-02-25","985830"
"ELDEN RING","0","0","7","0","0.85","0.85","0.12","0.12","0.0","0.08","0.05","13404","0.42","2022-02-25","1245620"
"HITMAN 3","0","0","9","0","1.05","1.05","0.12","0.22","-83.3","0.10","0.07","222","0.52","2022-02-24","1659040"
"Wonder Boy: Asha in monster world","0","0","9","0","3.16","3.16","0.35","N/A","0.0","1.64","0.37","17","1.52","2022-02-24","1420080"
"Uniform Girl","0","0","5","0","0.55","0.55","0.11","0.15","-36.4","0.11","0.49","27","0.29","2022-02-24","1265240"
"Sekai to Sekai no Mannaka de","0","0","9","0","0.88","0.88","0.10","0.14","-40.0","0.14","2.95","23","0.43","2022-02-24","1829650"
"Chessplosion","0","0","12","0","3.05","3.05","0.25","1.34","-436.0","0.00","0.34","23","1.30","2022-02-24","1571220"
"FINAL FANTASY VI","0","0","14","0","1.07","1.07","0.08","0.07","12.5","1.49","0.18","200","0.49","2022-02-24","1173820"
"COGEN: Sword of Rewind / COGEN: 大鳥こはくと刻の剣","0","0","6","0","0.68","0.68","0.11","N/A","0.0","0.09","0.21","30","0.29","2022-02-24","1514380"
"Super Animal Royale","0","0","14","0","1.08","1.08","0.08","0.06","25.0","0.85","0.08","188","0.49","2022-02-23","843380"
"Monark","0","0","15","0","1.86","1.86","0.12","0.10","16.7","2.34","3.90","25","0.83","2022-02-23","1539620"
"Uninvited Guest","0","0","6","0","0.51","0.51","0.09","N/A","0.0","0.13","0.40","19","0.23","2022-02-22","1659210"
"Leap of Faith","0","0","6","0","0.62","0.62","0.10","0.71","-610.0","0.24","2.36","41","0.26","2022-02-22","1768640"
"Black Book","0","0","11","0","0.47","0.47","0.04","0.03","25.0","0.04","0.06","710","0.21","2022-02-22","1138660"
"Effie","0","0","7","0","0.34","0.34","0.05","0.04","20.0","0.03","0.03","190","0.17","2022-02-21","975950"
"THE KING OF FIGHTERS XV","0","0","15","0","0.84","0.84","0.06","0.06","0.0","1.18","0.45","209","0.42","2022-02-21","1498570"
"My Furry Neighbour","0","0","6","0","0.79","0.79","0.13","0.32","-146.2","2.54","0.14","20","0.34","2022-02-19","1705520"
"Burger Patrol","0","0","5","0","0.35","0.35","0.07","0.36","-414.3","1.09","0.07","17","0.18","2022-02-19","313700"
"Total War: WARHAMMER III","0","0","10","0","1.29","1.29","0.13","0.16","-23.1","0.35","0.05","675","0.57","2022-02-18","1142710"
"Teacup","0","0","5","0","0.84","0.84","0.17","0.66","-288.2","0.56","0.24","48","0.44","2022-02-17","1444300"
"GameGuru Classic","0","0","10","0","0.40","0.40","0.04","0.03","25.0","0.04","0.04","509","0.17","2022-02-17","266310"
"Lydia","0","0","5","0","0.43","0.43","0.09","0.06","33.3","0.27","0.05","49","0.23","2022-02-17","629000"
"Saint Kotar","0","0","6","0","0.70","0.70","0.12","0.35","-191.7","2.15","0.65","16","0.31","2022-02-17","1358530"
"Cat and Ghostly Road","0","0","6","0","1.01","1.01","0.17","N/A","0.0","1.36","0.87","37","0.44","2022-02-16","994340"
"Serious Sam: Siberian Mayhem","0","0","6","0","0.51","0.51","0.09","0.06","33.3","0.09","0.16","107","0.23","2022-02-16","1792250"
"Madohi Shiroki no Kamikakushi","0","0","7","0","0.59","0.59","0.08","0.12","-50.0","0.21","1.02","44","0.28","2022-02-15","1854980"
"Ancient Gods","0","0","8","0","0.66","0.66","0.08","0.22","-175.0","9.44","0.62","38","0.28","2022-02-15","1716940"
"SpellMaster: The Saga","0","0","7","0","1.34","1.34","0.19","0.31","-63.2","0.19","0.55","17","0.66","2022-02-14","1247100"
